gene_id,n_supporting_contrasts,mean_methyl_diff
LOC8058795,1,-0.191481529808271
LOC110430743,1,-0.191440053198341
LOC110436553,2,-0.1914097535612925
LOC8060319,1,-0.191304992340291
LOC8078477,1,-0.190997955978725
LOC8054954,1,-0.190920077466685
LOC110437236,1,-0.19039741729646
LOC8073096,1,-0.190367039534393
LOC8072941,1,-0.190250424920679
LOC8076066,2,-0.190059155344333
LOC110435812,1,-0.190024464839304
LOC8074155,1,-0.1900227031392
LOC8086400,1,-0.189968348621023
LOC8062531,1,-0.189751163290676
LOC8082354,1,-0.189700305540819
LOC8055433,1,-0.189599398834759
LOC110432203,1,-0.189448220615682
LOC8066013,1,-0.18942725273141
LOC8084898,2,-0.18941351539767298
LOC110432771,1,-0.189257087664493
LOC8077249,1,-0.189257087664493
LOC8071856,2,-0.189241571891201
LOC8082615,1,-0.189049700937993
LOC8057935,1,-0.188872308816782
LOC8082671,1,-0.188865057288815
LOC8083339,2,-0.1886412211223335
LOC110434869,2,-0.18856767705947
LOC110437508,1,-0.188554668907917
LOC110433678,1,-0.188336466268658
LOC8057826,1,-0.188156097871306
LOC110436041,2,-0.18812186169599499
LOC8060121,2,-0.18809243566238798
LOC110435571,1,-0.187980764689866
LOC8085881,1,-0.187811265552432
LOC8155512,1,-0.187395064615313
LOC8061794,1,-0.187381756948502
LOC8060648,1,-0.187307701998617
LOC110432011,1,-0.187225240257676
LOC8058349,1,-0.187205713896587
LOC8078208,1,-0.187198050779408
LOC8055382,1,-0.187007742014776
LOC110436436,1,-0.186992156217697
LOC8065351,1,-0.186719548287328
LOC8073979,1,-0.186507665410502
LOC8061301,2,-0.1864947008013965
LOC8058424,1,-0.186396943719709
LOC8084265,2,-0.1863822779993525
LOC8076068,1,-0.186269113185859
LOC8059044,1,-0.186186400599702
LOC8080826,3,-0.18615605679614167
LOC8079302,1,-0.18612725329346
LOC8060936,1,-0.186089118637673
LOC110436861,1,-0.186089118637673
LOC8084033,1,-0.185788806916829
LOC8077884,1,-0.185703271059798
LOC110433074,1,-0.185547675509078
LOC8059700,2,-0.1855182100363925
LOC8081443,1,-0.185506583620241
LOC8076096,1,-0.185220222968997
LOC8071842,1,-0.185204174648354
LOC8086215,3,-0.18502485866557836
LOC8078464,1,-0.184870699543246
LOC8072723,1,-0.184856520813765
LOC8058526,1,-0.184685065376794
LOC8056963,1,-0.184505332398166
LOC8067460,1,-0.184381175597412
LOC8060519,2,-0.1843087222060875
LOC8069311,2,-0.1840789972983165
LOC8072025,1,-0.184045420390093
LOC8054949,1,-0.184015945235459
LOC8067209,1,-0.183847155578737
LOC110435409,1,-0.183784975677444
LOC8073960,1,-0.183615290484217
LOC8073961,1,-0.183615290484217
LOC8066082,1,-0.183583171586833
LOC8073180,1,-0.183488565411589
LOC8073577,1,-0.183459064896963
LOC8076601,1,-0.183441329635746
LOC8072026,1,-0.183424895877817
LOC8065134,1,-0.183387508094838
LOC8074226,1,-0.183152520857067
LOC8054304,1,-0.183127983517594
LOC110432770,3,-0.18312271065755867
LOC8071150,1,-0.183055042028663
LOC110432762,1,-0.182950504136627
LOC8054112,1,-0.182891668027962
LOC8060698,1,-0.182871423664187
LOC110436834,1,-0.182867769180607
LOC8082080,2,-0.18270645554112253
LOC8079301,1,-0.182528695175856
LOC8064145,1,-0.182467325275325
LOC8073187,1,-0.182447784543473
LOC8069974,1,-0.182244686907965
LOC110434185,1,-0.182202657840896
LOC8067116,1,-0.182133106610249
LOC8055304,1,-0.182121779124525
LOC110430692,1,-0.181899815775132
LOC110431181,2,-0.18175259759811951
LOC8059963,1,-0.181703173104986
LOC8083259,1,-0.181634587641294
LOC8056471,1,-0.181597522019717
LOC8081117,1,-0.181533663283906
LOC8075424,1,-0.181486909829427
LOC8068232,2,-0.1813577541166
LOC110437082,1,-0.181307426602937
LOC8065606,1,-0.181257373829724
LOC8062328,1,-0.181189422019728
LOC110430481,1,-0.181187778330676
LOC110434712,1,-0.181091006595724
LOC8079396,1,-0.181091006595724
LOC8085101,1,-0.180994883261266
LOC8055267,1,-0.180868193393383
LOC110431141,1,-0.180784177861005
LOC8071253,1,-0.180639478425508
LOC8063606,1,-0.180627084044159
LOC110430594,2,-0.18060934207915
LOC8075262,1,-0.180534899942212
LOC8080453,1,-0.180421917756921
LOC110431636,2,-0.180340792169241
LOC8074110,1,-0.180191953896851
LOC8060732,1,-0.180107808798708
LOC8068667,2,-0.1800969320203145
LOC110432023,1,-0.180000251007701
LOC8063195,1,-0.180000251007701
LOC8085396,1,-0.179945594950664
LOC8082366,3,-0.17970073013296703
LOC110437385,1,-0.179537914696188
LOC8083198,1,-0.179436480789114
LOC110429649,1,-0.179260604598665
LOC110435947,1,-0.179254841915069
LOC8065536,1,-0.179018312086602
LOC110433551,1,-0.178962794054012
LOC110435967,1,-0.178901917840589
LOC8155421,1,-0.17859705220696
LOC8055763,1,-0.178338866799677
LOC8059677,2,-0.17827910277459602
LOC110437668,1,-0.178149633386795
LOC8055013,1,-0.178120471523395
LOC8071857,1,-0.178015862456254
LOC110435553,2,-0.177994945588915
LOC110434947,1,-0.177973905337881
LOC8074614,1,-0.177961495736552
LOC8074615,1,-0.177961495736552
LOC110436031,2,-0.17785595337556048
LOC8080610,1,-0.177737962303832
LOC8075565,2,-0.1776265826613435
LOC110433545,1,-0.177427323163511
LOC8070777,1,-0.177392061452545
LOC8073419,1,-0.177266577377806
LOC110436438,2,-0.17724300154477401
LOC110433178,2,-0.1771221168546335
LOC8054550,1,-0.17711239253701
LOC8059273,1,-0.177087002869
LOC8064463,1,-0.177035099320838
LOC110436428,1,-0.176998613117265
LOC110436392,1,-0.176965095355663
LOC8077900,1,-0.176954346331147
LOC8068025,1,-0.176678490681386
LOC8075214,1,-0.176572388475145
LOC8056388,1,-0.176357723260329
LOC110430293,1,-0.176326844860657
LOC8079845,1,-0.176243417059051
LOC8063898,1,-0.1762180196006
LOC110430761,1,-0.176184620116224
LOC8054985,1,-0.176171465220513
LOC8083570,1,-0.176150647334013
LOC110431236,2,-0.176135602780792
LOC8056040,2,-0.17609879295741399
LOC8070165,1,-0.176047308758009
LOC8060004,1,-0.176022896528289
LOC8055729,1,-0.175983921808156
LOC8061110,1,-0.175979935667051
LOC8063850,1,-0.175974293637731
LOC8055132,3,-0.175966759857635
LOC8080675,3,-0.17591797140741902
LOC8074931,1,-0.17589150936752
LOC8085041,2,-0.1758727071532455
LOC110435432,1,-0.175776227056341
LOC8069126,1,-0.175729813507159
LOC110433282,1,-0.175713384675574
LOC8056000,1,-0.175708949398498
LOC8069780,2,-0.17568916854212552
LOC8068943,1,-0.175608253220647
LOC8070080,1,-0.175534414185984
LOC8056696,1,-0.175507538369876
LOC8065608,1,-0.17544335188734
LOC8065336,1,-0.175171698131658
LOC8077485,1,-0.175164340156971
LOC8059829,1,-0.175161246134734
LOC8059718,1,-0.175152409818489
LOC110433813,1,-0.175062184521644
LOC8071250,1,-0.175043980181632
LOC8077005,1,-0.175032948338828
LOC8056288,1,-0.175031266779827
LOC110434375,1,-0.175012718363805
LOC110430170,1,-0.174925231874742
LOC8064479,1,-0.174912020415628
LOC8076402,1,-0.174842079327151
LOC8076330,1,-0.174725242155081
LOC8078637,1,-0.17471440216948
LOC8079892,1,-0.174669220427634
LOC8064270,1,-0.174629670399906
LOC110429725,1,-0.174605501539056
LOC8055355,2,-0.1745664692158505
LOC8059368,1,-0.174448173477136
LOC8068782,2,-0.17440251498217602
LOC8073558,1,-0.174372158905371
LOC110436639,1,-0.174372158905371
LOC8072504,1,-0.174222277268384
LOC8069232,1,-0.17415521068657
LOC8077294,1,-0.174114585714854
LOC8086439,2,-0.174051920907874
LOC110433303,1,-0.173890835488841
LOC110435582,2,-0.1738757356421815
LOC8077262,1,-0.173873891776312
LOC8064823,1,-0.173819609603747
LOC110434494,1,-0.173773726290515
LOC8074723,1,-0.173709659366694
LOC8067085,1,-0.17369336229817
LOC8062372,2,-0.1736063132484405
LOC8056529,1,-0.173603022790294
LOC110436235,1,-0.173483897755137
LOC110432999,1,-0.173404437777234
LOC8073688,2,-0.17332837349340152
LOC110437291,3,-0.17326887402347033
LOC110429667,1,-0.173261881103352
LOC8058625,1,-0.173261584057928
LOC8054681,1,-0.17323234312011
LOC8064010,1,-0.173196624143474
LOC110432339,1,-0.173138993453158
LOC8079708,1,-0.173072721310004
LOC8072445,1,-0.173067390884203
LOC8071735,1,-0.17304550532807
LOC8072390,1,-0.173032949613826
LOC8069679,1,-0.17300618721747
LOC8074716,1,-0.17293059287468
LOC110432833,1,-0.172830188101153
LOC110436969,1,-0.172793312647449
LOC8063992,1,-0.172793312647449
LOC8058201,1,-0.172779834873535
LOC8066088,2,-0.172765213856893
LOC8059413,1,-0.17273755091051
LOC8057283,1,-0.172580709412343
LOC8073157,1,-0.172557880266979
LOC110436382,1,-0.172546481917765
LOC8073592,1,-0.172546481917765
LOC8071019,1,-0.172404701941953
LOC110431026,1,-0.172373847015279
LOC8069875,1,-0.172174500327086
LOC8082180,1,-0.172141573440564
LOC8066486,1,-0.172097820157964
LOC8080932,1,-0.172065943329609
LOC8079354,1,-0.171968147884035
LOC8078084,2,-0.1717999207970985
LOC8082920,1,-0.171582804381501
LOC8076183,1,-0.171547031953892
LOC8080209,2,-0.17154667499993248
LOC8058456,1,-0.17145659392589
LOC8064048,1,-0.171361945056377
LOC8084397,2,-0.171323798535451
LOC110430277,3,-0.17129558678846135
LOC8075452,2,-0.1712777966556795
LOC8059200,1,-0.171214553826808
LOC8065765,1,-0.171206087573442
LOC8080750,1,-0.171160630280445
LOC8081403,1,-0.171030486531692
LOC8067515,1,-0.17095451098729
LOC8060488,1,-0.170940759678089
LOC8071118,1,-0.170917337827673
LOC8059684,2,-0.1708500356665335
LOC8077031,1,-0.17082963054515
LOC8061792,2,-0.17077540260617102
LOC8072455,2,-0.1707184143133455
LOC8071654,1,-0.170627136669387
LOC8071655,1,-0.170627136669387
LOC8059960,1,-0.170563943797821
LOC8056404,1,-0.170423795243011
LOC8081506,1,-0.170319193247962
LOC8065780,1,-0.170283324783303
LOC8056889,1,-0.170259149803116
LOC8062560,1,-0.170234176813518
LOC8080568,1,-0.170118116668048
LOC8058643,1,-0.17003929816895
LOC110436469,1,-0.170013709735393
LOC110430838,1,-0.169990504495887
LOC8085273,1,-0.169980426578452
LOC8155437,1,-0.169584902771954
LOC8060464,1,-0.169506755314986
LOC8077654,1,-0.169462845423498
LOC8075847,2,-0.16945127043271602
LOC8076543,1,-0.169369582205753
LOC8057521,1,-0.169368416065558
LOC8067041,1,-0.169352789036742
LOC8082385,1,-0.169232103422585
LOC8056481,1,-0.16913970651562
LOC8056522,2,-0.1690515091793735
LOC8065192,1,-0.169044140656129
LOC8075685,1,-0.168938943427861
LOC8066215,1,-0.168938943427861
LOC8078597,1,-0.16892347714987
LOC110431213,1,-0.168888624740181
LOC8076791,1,-0.168814939962598
LOC8058259,1,-0.168765203330955
LOC110430044,1,-0.168732235556279
LOC110430043,1,-0.168732235556279
LOC110435002,1,-0.168705447308016
LOC110432202,2,-0.16870001030564952
LOC8065997,1,-0.168559141715962
LOC8063126,1,-0.168504880703418
LOC8082995,1,-0.168446719535283
LOC8055601,1,-0.168366029003448
LOC8083383,2,-0.16835972927036
LOC110436635,2,-0.16835972927036
LOC8073313,1,-0.168157879368521
LOC8083264,1,-0.168116265034637
LOC8155557,1,-0.167962367160858
LOC110429516,1,-0.167917347305327
LOC8066879,1,-0.167903184927574
LOC110430702,2,-0.1677888701023665
LOC110432737,3,-0.16775456458261198
LOC8061469,1,-0.167686858861903
LOC110437503,1,-0.167600228589002
LOC110431062,1,-0.167583322312736
LOC8076937,1,-0.167555098669262
LOC8083880,1,-0.167553479095619
LOC8055091,1,-0.16749338661131
LOC110433830,2,-0.167491863224639
LOC8077241,1,-0.167410238250663
LOC8055924,3,-0.16739799794674035
LOC8078056,1,-0.167309133335579
LOC8054727,1,-0.167152094934514
LOC8081019,1,-0.167121719019663
LOC8068898,1,-0.167068593089908
LOC8068713,1,-0.167068593089908
LOC8073017,3,-0.1670685385452433
LOC110430983,2,-0.166976380786979
LOC8056893,1,-0.16688953041775
LOC8066118,1,-0.166865120151156
LOC8057801,1,-0.16681086218223
LOC8071198,1,-0.16678641434923
LOC110431021,1,-0.166764948785482
LOC110437593,1,-0.166739564607079
LOC8060696,1,-0.166615767815211
LOC8056419,1,-0.166543129017306
LOC8068592,1,-0.166463446079754
LOC8081761,1,-0.166380892839306
LOC8055724,1,-0.166284567496042
LOC8066776,2,-0.16627625879428898
LOC8086031,1,-0.166183280213388
LOC8086030,1,-0.166183280213388
LOC8086313,1,-0.166065383182007
LOC8054339,1,-0.166048449358905
LOC8074389,1,-0.166002221295517
LOC8067576,1,-0.16589787878939
LOC8062296,1,-0.165821362615514
LOC8058655,1,-0.165787720670874
LOC8072779,1,-0.165550303044811
LOC8077106,1,-0.165508807443027
LOC8080620,1,-0.165505890563095
LOC8072242,1,-0.165471977098332
LOC8070493,1,-0.165365992992607
LOC110436090,1,-0.165312042540541
LOC8084403,1,-0.165220045767321
LOC8071473,1,-0.165196045882386
LOC8073476,1,-0.165182107904642
LOC110431899,1,-0.165167029988511
LOC110437268,1,-0.165104539629697
LOC8065559,1,-0.165100746868201
LOC8063525,1,-0.165066313160564
LOC8070369,3,-0.16502271169081031
LOC8065172,1,-0.165008307952363
LOC110437612,1,-0.165005934221855
LOC8083496,2,-0.16499529946729252
LOC8070885,1,-0.164948539510592
LOC8077840,1,-0.164903588335954
LOC110437301,1,-0.164903588335954
LOC8066831,1,-0.164883508637337
LOC110432007,2,-0.164864642861759
LOC8062816,1,-0.164740579309169
LOC110434845,1,-0.164726414327142
LOC8056866,1,-0.164725233703394
LOC8077955,1,-0.164657294271902
LOC110431153,1,-0.164495475202456
LOC8082589,2,-0.164439955604854
LOC8070137,1,-0.164277544015158
LOC8067473,1,-0.164132482118725
LOC110431439,1,-0.164113970508591
LOC8081697,1,-0.163856401352499
LOC8068215,1,-0.163810099271121
LOC8082669,1,-0.163778995417389
LOC8062485,1,-0.163624450032573
LOC8070041,1,-0.163603450254554
LOC110433283,1,-0.163488527684921
LOC110437505,1,-0.163449615190127
LOC8061311,1,-0.163321146271651
LOC8059804,1,-0.163181527213885
LOC8059037,1,-0.163102899176632
LOC8078790,1,-0.163078459599538
LOC8073876,2,-0.1629284831682435
LOC110434576,2,-0.1629284831682435
LOC8078859,1,-0.16286059966493
LOC8084310,2,-0.162744111076164
LOC8077162,1,-0.162733831492248
LOC110432061,1,-0.16271907263532
TRNAM-CAU,1,-0.162698890354937
LOC110437574,1,-0.162695470421443
LOC8066721,1,-0.162675766486265
LOC110434857,1,-0.162664990879178
LOC8155319,1,-0.162536011342572
LOC110436087,1,-0.162485863890562
LOC8085890,1,-0.162479055378994
LOC8057260,1,-0.16242539372998
LOC8055791,1,-0.162407204667865
LOC110433121,1,-0.162324232980209
LOC8084441,1,-0.162313021120544
LOC8068810,1,-0.162227357157344
LOC110431990,1,-0.162225200806402
LOC8066313,1,-0.162186642339715
LOC8086318,1,-0.162185447125732
LOC8077178,1,-0.162085386548636
LOC8069714,3,-0.162064394381728
LOC110434485,1,-0.162014119837146
LOC8067399,1,-0.161637690396712
LOC8063972,1,-0.161575228762191
LOC8069468,3,-0.16155135659887868
LOC8065342,1,-0.161506104431542
LOC8056473,1,-0.16139429650041
LOC110434795,1,-0.161358669892739
LOC8062739,2,-0.161323243715235
LOC8060243,1,-0.161260017808873
LOC8076993,1,-0.161232330471017
LOC8080054,1,-0.161186331819592
LOC110437207,1,-0.161183533661873
LOC8072962,1,-0.161171259655496
LOC110436628,1,-0.161156824103318
LOC110430789,1,-0.161133393845459
LOC8060272,1,-0.161103047184657
LOC8076829,1,-0.161094696781582
LOC8083554,2,-0.1610898206584565
LOC8064384,1,-0.161051507903714
LOC8066434,2,-0.160983362665586
LOC8072186,1,-0.16093489329482
LOC8079573,2,-0.1609334839736615
LOC8077779,1,-0.160690248428874
LOC8081794,1,-0.160678781516868
LOC8066008,1,-0.160675843365229
LOC8083394,1,-0.160675843365229
LOC8080682,2,-0.160633741082422
LOC8085592,1,-0.160619836830715
LOC110433430,1,-0.160607816621605
LOC110431281,1,-0.160594546359002
LOC110433837,1,-0.160516805121909
LOC8065699,1,-0.160421524551397
LOC8085384,2,-0.160419352432974
LOC110432732,1,-0.160398460467004
LOC110432227,1,-0.160398460467004
LOC8057721,1,-0.160365504859194
LOC8064260,1,-0.160357273608415
LOC8061782,2,-0.16033417237729802
LOC8059657,1,-0.160321647436109
LOC110435394,1,-0.160285763347957
LOC8081916,1,-0.160246999736586
LOC8066392,2,-0.1602377777890995
LOC110430190,2,-0.160191988300719
LOC110429598,1,-0.160172495584131
LOC8068386,3,-0.160153539856667
LOC110435766,1,-0.160128184610771
LOC110431190,2,-0.1601048974349255
LOC110430801,2,-0.1601048974349255
LOC8068661,1,-0.160041100426042
LOC8074768,1,-0.160036783817557
LOC8077868,1,-0.159961076942794
LOC8055992,1,-0.159940527243901
LOC8060060,1,-0.159933548815857
LOC110430728,3,-0.159810980748316
LOC110437270,1,-0.159807848984557
LOC8059532,1,-0.159735519286308
LOC8065604,1,-0.159710688828475
LOC110429884,1,-0.159647486450909
LOC8061891,1,-0.159618595752431
LOC8058750,1,-0.15958348634306
LOC110431033,2,-0.15955467883729751
LOC8068793,2,-0.15955467883729751
LOC110432418,1,-0.159553231694663
LOC8085783,1,-0.159497127106803
LOC110429768,1,-0.159485464300802
LOC8079994,1,-0.159420553835136
LOC8059939,1,-0.159391347965506
LOC110431789,1,-0.159343413820483
LOC8067488,2,-0.1593267955388465
LOC8069243,1,-0.15932589119038
LOC8078981,1,-0.159323921172769
LOC8055344,1,-0.15927732778717
LOC8083541,1,-0.159252983900405
LOC8076017,1,-0.159230452388271
LOC8071189,1,-0.159230452388271
LOC8080136,1,-0.159226141936037
LOC8070712,1,-0.159215854204672
LOC8075336,1,-0.159124936218159
LOC8074081,3,-0.15909291662555433
LOC110433117,1,-0.15908930771092
LOC8059107,1,-0.158964978284075
LOC8066787,3,-0.158886262552217
LOC8057430,2,-0.1588766461970925
LOC110434752,1,-0.158847253905151
LOC8055298,1,-0.15883849418872
LOC8060484,1,-0.158787184277539
LOC8069255,2,-0.15876351693547652
LOC8071476,1,-0.158751922431945
LOC110431394,1,-0.158675169997055
LOC110431289,1,-0.158671631327748
LOC8081696,1,-0.158628543340985
LOC8071328,1,-0.158601217093495
LOC8083986,2,-0.158559451045153
LOC8061693,2,-0.1584777798039045
LOC8078515,2,-0.1584766601928215
LOC8075515,1,-0.158396410523248
LOC110436531,1,-0.158350937039099
LOC110435278,1,-0.158228914701152
LOC8079507,1,-0.158130480804256
LOC8083535,1,-0.158125630244022
LOC8078319,1,-0.158008912304424
LOC8062440,1,-0.157980724795766
LOC8084067,1,-0.157957535191868
LOC110433158,1,-0.157945098296745
LOC110431634,1,-0.157793542725536
LOC8078431,1,-0.157787710495726
LOC8059714,1,-0.157774080511175
LOC8074080,1,-0.157751763160542
LOC8068817,2,-0.1577366085856825
LOC8073583,2,-0.1577019871783965
LOC8062814,2,-0.1576540542034945
LOC8079990,1,-0.157495618098075
LOC110430493,1,-0.157476217638307
LOC110431290,1,-0.157413141858809
LOC8055790,2,-0.15737511236889098
LOC110429774,1,-0.157360154601408
LOC8062838,1,-0.157273228123011
LOC8055157,3,-0.15718876884658833
LOC8055585,2,-0.15717592443818101
LOC8082623,1,-0.157160115381683
LOC8067386,1,-0.157156799020532
LOC8057407,1,-0.157137494832949
LOC110434679,1,-0.157137494832949
LOC8055303,1,-0.157077917780308
LOC110432030,1,-0.157070774504685
LOC110432741,1,-0.157067560721904
LOC110433956,1,-0.156965208143293
LOC8054180,1,-0.156945965544747
LOC8073874,1,-0.156923764883698
LOC8073520,1,-0.156920286705342
LOC8083783,1,-0.156856778258885
LOC110431811,1,-0.156853014571307
LOC8064542,1,-0.156806430086297
LOC8064753,1,-0.156792828535708
LOC110430455,1,-0.156770136884578
LOC8080119,1,-0.156691560431869
LOC8074936,1,-0.156678306450283
LOC8070781,2,-0.156665653033482
LOC110435833,1,-0.156593777869434
LOC8072269,1,-0.156590662284412
LOC8058569,1,-0.156579105552382
LOC8060103,1,-0.156572157816872
LOC8067316,1,-0.156554872690755
LOC8059922,1,-0.156494522177028
LOC8082245,1,-0.156432065918225
LOC8063285,1,-0.156427882837449
LOC8066243,1,-0.156393695333653
LOC8083919,1,-0.156384258708774
LOC8057541,1,-0.156350188535545
LOC110430446,1,-0.156344559837484
LOC8056654,1,-0.156195277759667
LOC110436342,1,-0.156170160837357
LOC110434831,1,-0.156144367337609
LOC110434830,1,-0.156144367337609
LOC8073719,2,-0.1560653521536955
LOC8070317,1,-0.156045904477072
LOC8065442,1,-0.156043799444072
LOC110433994,1,-0.15604333534908
LOC110434009,1,-0.156015382653212
LOC8077087,1,-0.156006868752248
LOC8073829,1,-0.155854591674803
LOC8060276,2,-0.1557813629103865
LOC8060277,2,-0.1557813629103865
LOC8074871,1,-0.155731392804826
LOC8078520,1,-0.155726608499579
LOC8078361,1,-0.155685176556929
LOC8073242,1,-0.155629108423686
LOC8075248,1,-0.155532908669091
LOC110430965,1,-0.155504146857607
LOC8065555,2,-0.155485025457888
LOC110435365,2,-0.1554441980033685
LOC8065835,1,-0.15540804789777
LOC8074045,1,-0.155383951751705
LOC8062913,2,-0.15535134075235302
LOC8057330,1,-0.155305582579986
LOC8081503,3,-0.155282155196026
LOC8066480,2,-0.1552527281666525
LOC110436463,1,-0.155171975063586
LOC8066309,1,-0.155082688326321
LOC110434792,1,-0.155073472891237
LOC110437339,1,-0.155000651738977
LOC8082472,3,-0.15496127326129602
LOC8065522,1,-0.154864999154442
LOC110434416,1,-0.154823950166798
LOC110431982,1,-0.154795783909345
LOC8054323,3,-0.15478746096059234
LOC110433191,3,-0.15478746096059234
LOC8075983,1,-0.154743646524837
LOC8084730,1,-0.154669801895197
LOC110435613,1,-0.154658933795932
LOC8086009,1,-0.154658933795932
LOC8063545,1,-0.154600683726396
LOC110437175,1,-0.154470914587574
LOC8073573,1,-0.154381909656198
LOC110436814,1,-0.154335232233561
LOC8074511,2,-0.15431630343153652
LOC8070958,1,-0.154293745887765
TRNAE-UUC,2,-0.1542482451306005
LOC8071756,1,-0.154243757970385
LOC8068971,1,-0.154164453390071
LOC8082764,1,-0.154161902393174
LOC8055312,1,-0.154104321355713
LOC8061105,1,-0.154058022569327
LOC8055607,1,-0.153874589316185
LOC110435019,1,-0.15379404753113
LOC8081023,1,-0.153625971073434
LOC8070821,1,-0.153602219937154
LOC110432711,1,-0.153386494616659
LOC8059839,1,-0.153386494616659
LOC8056620,1,-0.1533511065245
LOC110434430,2,-0.153305926855675
LOC8058157,1,-0.153245541157375
LOC8080337,2,-0.1531805927679425
LOC8083076,1,-0.153175973153667
LOC8073408,1,-0.153102008238883
LOC8082198,2,-0.153084480119755
LOC8075162,1,-0.153071968329511
LOC110431331,1,-0.153019448084239
LOC8060751,3,-0.152976878608672
LOC8083618,1,-0.152956328996459
LOC8081543,1,-0.152930170491826
LOC8065235,1,-0.152923282039512
LOC8084134,1,-0.152872953157129
LOC8077240,1,-0.152858040501248
LOC8074692,1,-0.152827196081778
LOC8081359,1,-0.152806313111378
LOC8067749,1,-0.152737568613099
LOC110433820,1,-0.152701902422733
LOC8078011,1,-0.152643661408223
LOC8085626,2,-0.1526217927078825
LOC110435270,1,-0.152609881501906
LOC8058043,3,-0.15257205774800234
LOC8061431,1,-0.152533965851505
LOC8058080,1,-0.152508250406364
LOC110429989,1,-0.152503468655448
LOC8057962,1,-0.152493080268307
LOC8070721,1,-0.152395956526281
LOC8070528,1,-0.152342726731077
LOC8078811,2,-0.152254857742539
LOC8076668,1,-0.152234420051308
LOC8063461,1,-0.152233293514123
LOC110432912,1,-0.152233293514123
LOC8072629,1,-0.152200501330547
LOC8073388,1,-0.152189405064736
LOC110436257,1,-0.152189405064736
LOC8059873,1,-0.152167410227615
LOC8077368,1,-0.152097452474428
LOC8069599,2,-0.15208805157478
LOC110435572,1,-0.151991513444105
LOC110430968,1,-0.15197313851417
LOC8067424,1,-0.151964226116446
LOC110433750,1,-0.15195809919171
LOC8071767,2,-0.151949589314065
LOC8065242,1,-0.151945732197407
LOC8081160,1,-0.151944692902123
LOC8078965,2,-0.151914073674133
LOC8072204,1,-0.151902808811237
LOC8073451,1,-0.151899329732954
LOC8063034,1,-0.15189282351275
LOC8083779,1,-0.151873233552761
LOC8078726,1,-0.151868723877828
LOC110429770,1,-0.151795591617336
LOC110432290,1,-0.151717421085431
LOC8085611,1,-0.151706039374912
LOC8064488,2,-0.151678765100589
LOC8067527,2,-0.151655786518575
LOC8079090,2,-0.15141518884864852
LOC8070628,1,-0.151387872470073
LOC8054483,2,-0.15137696768506548
LOC8078323,1,-0.151369935845297
LOC8085590,1,-0.151369935845297
LOC110430412,1,-0.151322538454387
LOC8057788,1,-0.15131446109813
LOC8054802,1,-0.151304893130154
LOC110434314,1,-0.151296243024484
TRNAL-CAG,3,-0.151190055727094
LOC110435401,1,-0.151153703484107
LOC8055082,1,-0.151118190525481
LOC8076147,1,-0.151096682185884
LOC8057526,1,-0.151053536184302
LOC8085871,1,-0.151043569565974
LOC8060591,1,-0.151010364364535
LOC8059972,1,-0.150967605211651
LOC8074267,1,-0.150951834447672
LOC8057682,1,-0.150946352538326
LOC110430474,1,-0.150931263626541
LOC8086487,1,-0.15091240232071
LOC8067124,1,-0.150900847832621
LOC110435052,1,-0.150837746811544
LOC110432343,2,-0.1508063931593115
LOC8078968,2,-0.1507366126986685
LOC8058366,2,-0.1507366126986685
LOC8059136,1,-0.150660982114953
LOC110435733,1,-0.150654255484605
LOC8078629,3,-0.15058561870297635
LOC8064681,1,-0.150557737569021
LOC110432820,1,-0.15055500080276
LOC8059796,1,-0.150465223480229
LOC110431682,1,-0.150458127641973
LOC110432000,1,-0.15045745289249
LOC110435511,2,-0.15037264874676448
LOC8056589,1,-0.150328656492584
LOC8056322,1,-0.150252848106523
LOC110429730,1,-0.150217504025555
LOC8055217,1,-0.150196428400072
LOC8066122,1,-0.150189510820655
LOC110436010,1,-0.150087105293652
TRNAW-CCA,1,-0.150077505417319
LOC8080898,1,-0.150077505417319
LOC110436894,2,-0.150011756966493
LOC110433206,1,-0.149921704487883
LOC110432186,2,-0.14987806228699851
LOC110434460,1,-0.1498628262853
LOC8060306,1,-0.149806839093848
LOC110431801,1,-0.14974429149121
LOC8068366,1,-0.149715645905248
LOC8085382,2,-0.1496700949708095
LOC110432973,1,-0.149655857470208
LOC8086249,1,-0.149592091157196
LOC8086250,1,-0.149592091157196
LOC8068952,1,-0.149586743814716
LOC8080089,2,-0.1495657288724605
LOC110437062,2,-0.149515440748269
LOC8069346,1,-0.14940319658813
LOC8076297,1,-0.149374007016158
LOC8057337,1,-0.149307016144518
LOC110431342,1,-0.149236540263299
LOC110436784,1,-0.149213746481563
LOC8064498,2,-0.14911114725039848
LOC8054892,1,-0.149090432228991
LOC8079403,1,-0.149050992683475
LOC8060657,1,-0.1489697760211
LOC110433276,1,-0.148963380477634
LOC8069201,1,-0.14893181875226
LOC8054729,1,-0.148822854075885
LOC8067026,2,-0.1488115689482245
LOC8069898,1,-0.148749520508521
LOC8086129,2,-0.1486333514606285
LOC8063259,2,-0.14861843086946902
LOC110431322,1,-0.148580793764277
LOC8078134,1,-0.148575846052398
LOC8054666,1,-0.148552091025686
LOC8078315,1,-0.148433335166563
LOC8083761,1,-0.148419263648241
LOC8067636,1,-0.14836797719762
LOC110437336,1,-0.148258489318717
LOC8081157,1,-0.148201773367063
LOC8081284,1,-0.148165460510851
LOC8080058,1,-0.148131123806022
